ccode,stateabb,year,mil_indicator,amount
780,SRI,1974,spending,27673
780,SRI,1974,personnel,18
780,SRI,1975,spending,29362
780,SRI,1975,personnel,18
780,SRI,1976,spending,28963
780,SRI,1976,personnel,18
780,SRI,1977,spending,24473
780,SRI,1977,personnel,18
780,SRI,1978,spending,19797
780,SRI,1978,personnel,13
780,SRI,1979,spending,26398
780,SRI,1979,personnel,18
780,SRI,1980,spending,41187
780,SRI,1980,personnel,18
780,SRI,1981,spending,55442
780,SRI,1981,personnel,18
780,SRI,1982,spending,67112
780,SRI,1982,personnel,18
780,SRI,1983,spending,77667
780,SRI,1983,personnel,16
780,SRI,1984,spending,102003
780,SRI,1984,personnel,17
780,SRI,1985,spending,228104
780,SRI,1985,personnel,22
780,SRI,1986,spending,571080
780,SRI,1986,personnel,22
780,SRI,1987,spending,387160
780,SRI,1987,personnel,22
780,SRI,1988,spending,321000
780,SRI,1988,personnel,22
780,SRI,1989,spending,350630
780,SRI,1989,personnel,22
780,SRI,1990,spending,439310
780,SRI,1990,personnel,22
780,SRI,1991,spending,450060
780,SRI,1991,personnel,110
780,SRI,1992,spending,547200
780,SRI,1992,personnel,110
780,SRI,1993,spending,464000
780,SRI,1993,personnel,110
780,SRI,1994,spending,526000
780,SRI,1994,personnel,110
780,SRI,1995,spending,663000
780,SRI,1995,personnel,110
780,SRI,1996,spending,887000
780,SRI,1996,personnel,110
780,SRI,1997,spending,949000
780,SRI,1997,personnel,110
780,SRI,1998,spending,995000
780,SRI,1998,personnel,110
780,SRI,1999,spending,807000
780,SRI,1999,personnel,100
780,SRI,2000,spending,880000
780,SRI,2000,personnel,115
780,SRI,2001,spending,786000
780,SRI,2001,personnel,121
780,SRI,2002,spending,514000
780,SRI,2002,personnel,158
780,SRI,2003,spending,515000
780,SRI,2003,personnel,152
780,SRI,2004,spending,494000
780,SRI,2004,personnel,132
780,SRI,2005,spending,729000
780,SRI,2005,personnel,111
780,SRI,2006,spending,863000
780,SRI,2006,personnel,111
780,SRI,2007,spending,975000
780,SRI,2007,personnel,151
780,SRI,2008,spending,1793000
780,SRI,2008,personnel,151
780,SRI,2009,spending,1485000
780,SRI,2009,personnel,151
780,SRI,2010,spending,1408000
780,SRI,2010,personnel,161
780,SRI,2011,spending,1750000
780,SRI,2011,personnel,161
780,SRI,2012,spending,1533000
780,SRI,2012,personnel,161
780,SRI,2013,spending,1793000
780,SRI,2013,personnel,161
780,SRI,2014,spending,1789000
780,SRI,2014,personnel,161
780,SRI,2015,spending,1850000
780,SRI,2015,personnel,161
780,SRI,2016,spending,1958000
780,SRI,2016,personnel,161
781,MAD,1965,spending,-9
781,MAD,1965,personnel,0
781,MAD,1966,spending,-9
781,MAD,1966,personnel,0
781,MAD,1967,spending,-9
781,MAD,1967,personnel,0
781,MAD,1968,spending,-9
781,MAD,1968,personnel,0
781,MAD,1969,spending,-9
781,MAD,1969,personnel,0
781,MAD,1970,spending,-9
781,MAD,1970,personnel,0
781,MAD,1971,spending,-9
781,MAD,1971,personnel,0
781,MAD,1972,spending,-9
781,MAD,1972,personnel,0
781,MAD,1973,spending,-9
781,MAD,1973,personnel,0
781,MAD,1974,spending,-9
781,MAD,1974,personnel,0
781,MAD,1975,spending,-9
781,MAD,1975,personnel,0
781,MAD,1976,spending,-9
781,MAD,1976,personnel,0
781,MAD,1977,spending,-9
781,MAD,1977,personnel,0
781,MAD,1978,spending,-9
781,MAD,1978,personnel,0
781,MAD,1979,spending,-9
781,MAD,1979,personnel,0
781,MAD,1980,spending,-9
781,MAD,1980,personnel,0
781,MAD,1981,spending,-9
781,MAD,1981,personnel,0
781,MAD,1982,spending,-9
781,MAD,1982,personnel,0
781,MAD,1983,spending,-9
781,MAD,1983,personnel,0
781,MAD,1984,spending,1800
781,MAD,1984,personnel,0
781,MAD,1985,spending,-9
781,MAD,1985,personnel,0
781,MAD,1986,spending,0
781,MAD,1986,personnel,0
781,MAD,1987,spending,0
781,MAD,1987,personnel,0
781,MAD,1988,spending,0
781,MAD,1988,personnel,0
781,MAD,1989,spending,0
781,MAD,1989,personnel,0
781,MAD,1990,spending,0
781,MAD,1990,personnel,0
781,MAD,1991,spending,0
781,MAD,1991,personnel,0
781,MAD,1992,spending,0
781,MAD,1992,personnel,0
781,MAD,1993,spending,0
781,MAD,1993,personnel,0
781,MAD,1994,spending,-9
781,MAD,1994,personnel,0
781,MAD,1995,spending,-9
781,MAD,1995,personnel,0
781,MAD,1996,spending,-9
781,MAD,1996,personnel,0
781,MAD,1997,spending,-9
781,MAD,1997,personnel,0
781,MAD,1998,spending,39000
781,MAD,1998,personnel,0
781,MAD,1999,spending,41000
781,MAD,1999,personnel,0
781,MAD,2000,spending,35000
781,MAD,2000,personnel,0
781,MAD,2001,spending,36000
781,MAD,2001,personnel,0
781,MAD,2002,spending,26000
781,MAD,2002,personnel,0
781,MAD,2003,spending,34000
781,MAD,2003,personnel,0
781,MAD,2004,spending,29000
781,MAD,2004,personnel,0
781,MAD,2005,spending,46000
781,MAD,2005,personnel,0
781,MAD,2006,spending,56000
781,MAD,2006,personnel,0
781,MAD,2007,spending,63000
781,MAD,2007,personnel,0
781,MAD,2008,spending,-9
781,MAD,2008,personnel,0
781,MAD,2009,spending,-9
781,MAD,2009,personnel,0
781,MAD,2010,spending,-9
781,MAD,2010,personnel,0
781,MAD,2011,spending,-9
781,MAD,2011,personnel,0
781,MAD,2012,spending,-9
781,MAD,2012,personnel,0
781,MAD,2013,spending,-9
781,MAD,2013,personnel,0
781,MAD,2014,spending,-9
781,MAD,2014,personnel,0
781,MAD,2015,spending,-9
781,MAD,2015,personnel,0
781,MAD,2016,spending,-9
781,MAD,2016,personnel,0
790,NEP,1920,spending,-9
790,NEP,1920,personnel,30
790,NEP,1921,spending,-9
790,NEP,1921,personnel,30
790,NEP,1922,spending,-9
790,NEP,1922,personnel,30
790,NEP,1923,spending,-9
790,NEP,1923,personnel,25
790,NEP,1924,spending,-9
790,NEP,1924,personnel,20
790,NEP,1925,spending,-9
790,NEP,1925,personnel,20
790,NEP,1926,spending,-9
790,NEP,1926,personnel,20
790,NEP,1927,spending,-9
790,NEP,1927,personnel,20
790,NEP,1928,spending,-9
790,NEP,1928,personnel,20
790,NEP,1929,spending,-9
790,NEP,1929,personnel,20
790,NEP,1930,spending,-9
790,NEP,1930,personnel,20
790,NEP,1931,spending,-9
790,NEP,1931,personnel,20
790,NEP,1932,spending,-9
790,NEP,1932,personnel,20
790,NEP,1933,spending,-9
790,NEP,1933,personnel,20
790,NEP,1934,spending,-9
790,NEP,1934,personnel,20
790,NEP,1935,spending,-9
790,NEP,1935,personnel,20
790,NEP,1936,spending,-9
790,NEP,1936,personnel,20
790,NEP,1937,spending,-9
790,NEP,1937,personnel,20
790,NEP,1938,spending,-9
790,NEP,1938,personnel,20
790,NEP,1939,spending,-9
790,NEP,1939,personnel,20
790,NEP,1940,spending,-9
790,NEP,1940,personnel,20
790,NEP,1941,spending,-9
790,NEP,1941,personnel,20
790,NEP,1942,spending,-9
790,NEP,1942,personnel,20
790,NEP,1943,spending,-9
790,NEP,1943,personnel,20
790,NEP,1944,spending,-9
790,NEP,1944,personnel,20
790,NEP,1945,spending,-9
790,NEP,1945,personnel,20
790,NEP,1946,spending,-9
790,NEP,1946,personnel,20
790,NEP,1947,spending,-9
790,NEP,1947,personnel,20
790,NEP,1948,spending,-9
790,NEP,1948,personnel,20
790,NEP,1949,spending,-9
790,NEP,1949,personnel,20
790,NEP,1950,spending,1839
790,NEP,1950,personnel,20
790,NEP,1951,spending,2331
790,NEP,1951,personnel,20
790,NEP,1952,spending,2298
790,NEP,1952,personnel,20
790,NEP,1953,spending,-9
790,NEP,1953,personnel,20
790,NEP,1954,spending,2900
790,NEP,1954,personnel,20
790,NEP,1955,spending,1673
790,NEP,1955,personnel,20
790,NEP,1956,spending,2208
790,NEP,1956,personnel,20
790,NEP,1957,spending,2545
790,NEP,1957,personnel,20
790,NEP,1958,spending,1999
790,NEP,1958,personnel,20
790,NEP,1959,spending,2204
790,NEP,1959,personnel,20
790,NEP,1960,spending,2809
790,NEP,1960,personnel,20
790,NEP,1961,spending,2546
790,NEP,1961,personnel,20
790,NEP,1962,spending,2940
790,NEP,1962,personnel,20
790,NEP,1963,spending,4607
790,NEP,1963,personnel,20
790,NEP,1964,spending,4948
790,NEP,1964,personnel,20
790,NEP,1965,spending,5499
790,NEP,1965,personnel,22
790,NEP,1966,spending,6812
790,NEP,1966,personnel,22
790,NEP,1967,spending,8023
790,NEP,1967,personnel,22
790,NEP,1968,spending,6825
790,NEP,1968,personnel,22
790,NEP,1969,spending,10210
790,NEP,1969,personnel,29
790,NEP,1970,spending,11793
790,NEP,1970,personnel,29
790,NEP,1971,spending,6094
790,NEP,1971,personnel,29
790,NEP,1972,spending,6864
790,NEP,1972,personnel,32
790,NEP,1973,spending,7133
790,NEP,1973,personnel,32
790,NEP,1974,spending,8447
790,NEP,1974,personnel,32
790,NEP,1975,spending,10542
790,NEP,1975,personnel,32
790,NEP,1976,spending,11840
790,NEP,1976,personnel,32
790,NEP,1977,spending,13200
790,NEP,1977,personnel,37
790,NEP,1978,spending,13000
790,NEP,1978,personnel,32
790,NEP,1979,spending,16000
790,NEP,1979,personnel,25
790,NEP,1980,spending,22000
790,NEP,1980,personnel,21
790,NEP,1981,spending,22000
790,NEP,1981,personnel,24
790,NEP,1982,spending,36000
790,NEP,1982,personnel,24
790,NEP,1983,spending,34000
790,NEP,1983,personnel,25
790,NEP,1984,spending,30000
790,NEP,1984,personnel,25
790,NEP,1985,spending,33810
790,NEP,1985,personnel,25
790,NEP,1986,spending,32760
790,NEP,1986,personnel,25
790,NEP,1987,spending,37040
790,NEP,1987,personnel,30
790,NEP,1988,spending,37370
790,NEP,1988,personnel,35
790,NEP,1989,spending,39000
790,NEP,1989,personnel,35
790,NEP,1990,spending,36700
790,NEP,1990,personnel,35
790,NEP,1991,spending,29900
790,NEP,1991,personnel,35
790,NEP,1992,spending,35000
790,NEP,1992,personnel,35
790,NEP,1993,spending,37000
790,NEP,1993,personnel,35
790,NEP,1994,spending,43000
790,NEP,1994,personnel,35
790,NEP,1995,spending,37000
790,NEP,1995,personnel,40
790,NEP,1996,spending,39000
790,NEP,1996,personnel,35
790,NEP,1997,spending,42000
790,NEP,1997,personnel,35
790,NEP,1998,spending,39000
790,NEP,1998,personnel,35
790,NEP,1999,spending,42000
790,NEP,1999,personnel,35
790,NEP,2000,spending,106000
790,NEP,2000,personnel,50
790,NEP,2001,spending,142000
790,NEP,2001,personnel,46
790,NEP,2002,spending,95000
790,NEP,2002,personnel,51
790,NEP,2003,spending,110000
790,NEP,2003,personnel,63
790,NEP,2004,spending,133000
790,NEP,2004,personnel,66
790,NEP,2005,spending,154000
790,NEP,2005,personnel,69
790,NEP,2006,spending,156000
790,NEP,2006,personnel,69
790,NEP,2007,spending,167000
790,NEP,2007,personnel,69
790,NEP,2008,spending,176000
790,NEP,2008,personnel,69
790,NEP,2009,spending,184000
790,NEP,2009,personnel,69
790,NEP,2010,spending,240000
790,NEP,2010,personnel,96
790,NEP,2011,spending,269000
790,NEP,2011,personnel,96
790,NEP,2012,spending,281000
790,NEP,2012,personnel,96
790,NEP,2013,spending,238000
790,NEP,2013,personnel,96
790,NEP,2014,spending,311000
790,NEP,2014,personnel,96
790,NEP,2015,spending,324000
790,NEP,2015,personnel,96
790,NEP,2016,spending,338000
790,NEP,2016,personnel,96
800,THI,1887,spending,-9
800,THI,1887,personnel,15
800,THI,1888,spending,-9
800,THI,1888,personnel,15
800,THI,1889,spending,-9
800,THI,1889,personnel,15
800,THI,1890,spending,-9
800,THI,1890,personnel,15
800,THI,1891,spending,-9
800,THI,1891,personnel,15
800,THI,1892,spending,-9
800,THI,1892,personnel,15
800,THI,1893,spending,-9
800,THI,1893,personnel,5
800,THI,1894,spending,-9
800,THI,1894,personnel,6
800,THI,1895,spending,-9
800,THI,1895,personnel,6
800,THI,1896,spending,-9
800,THI,1896,personnel,6
800,THI,1897,spending,-9
800,THI,1897,personnel,6
800,THI,1898,spending,-9
800,THI,1898,personnel,6
800,THI,1899,spending,238
800,THI,1899,personnel,6
800,THI,1900,spending,-9
800,THI,1900,personnel,10
800,THI,1901,spending,254
800,THI,1901,personnel,4
800,THI,1902,spending,256
800,THI,1902,personnel,10
800,THI,1903,spending,353
800,THI,1903,personnel,18
800,THI,1904,spending,570
800,THI,1904,personnel,18
800,THI,1905,spending,755
800,THI,1905,personnel,18
800,THI,1906,spending,821
800,THI,1906,personnel,16
800,THI,1907,spending,1067
800,THI,1907,personnel,26
800,THI,1908,spending,1094
800,THI,1908,personnel,31
800,THI,1909,spending,1097
800,THI,1909,personnel,31
800,THI,1910,spending,1096
800,THI,1910,personnel,31
800,THI,1911,spending,870
800,THI,1911,personnel,31
800,THI,1912,spending,874
800,THI,1912,personnel,31
800,THI,1913,spending,1245
800,THI,1913,personnel,31
800,THI,1914,spending,6592
800,THI,1914,personnel,32
800,THI,1915,spending,6697
800,THI,1915,personnel,32
800,THI,1916,spending,6575
800,THI,1916,personnel,32
800,THI,1917,spending,6376
800,THI,1917,personnel,32
800,THI,1918,spending,7248
800,THI,1918,personnel,32
800,THI,1919,spending,6671
800,THI,1919,personnel,25
800,THI,1920,spending,7267
800,THI,1920,personnel,25
800,THI,1921,spending,7577
800,THI,1921,personnel,25
800,THI,1922,spending,7704
800,THI,1922,personnel,24
800,THI,1923,spending,7704
800,THI,1923,personnel,26
800,THI,1924,spending,7704
800,THI,1924,personnel,26
800,THI,1925,spending,9083
800,THI,1925,personnel,25
800,THI,1926,spending,8353
800,THI,1926,personnel,26
800,THI,1927,spending,9113
800,THI,1927,personnel,27
800,THI,1928,spending,9379
800,THI,1928,personnel,27
800,THI,1929,spending,9379
800,THI,1929,personnel,28
800,THI,1930,spending,9432
800,THI,1930,personnel,28
800,THI,1931,spending,6401
800,THI,1931,personnel,30
800,THI,1932,spending,5752
800,THI,1932,personnel,30
800,THI,1933,spending,5499
800,THI,1933,personnel,27
800,THI,1934,spending,7879
800,THI,1934,personnel,27
800,THI,1935,spending,10292
800,THI,1935,personnel,27
800,THI,1936,spending,10662
800,THI,1936,personnel,32
800,THI,1937,spending,12147
800,THI,1937,personnel,35
800,THI,1938,spending,12366
800,THI,1938,personnel,38
800,THI,1939,spending,10943
800,THI,1939,personnel,31
800,THI,1940,spending,10514
800,THI,1940,personnel,-9
800,THI,1941,spending,21856
800,THI,1941,personnel,-9
800,THI,1942,spending,-9
800,THI,1942,personnel,-9
800,THI,1943,spending,-9
800,THI,1943,personnel,-9
800,THI,1944,spending,-9
800,THI,1944,personnel,-9
800,THI,1945,spending,-9
800,THI,1945,personnel,-9
800,THI,1946,spending,6996
800,THI,1946,personnel,44
800,THI,1947,spending,12771
800,THI,1947,personnel,44
800,THI,1948,spending,21940
800,THI,1948,personnel,44
800,THI,1949,spending,27929
800,THI,1949,personnel,44
800,THI,1950,spending,23705
800,THI,1950,personnel,44
800,THI,1951,spending,21557
800,THI,1951,personnel,44
800,THI,1952,spending,38243
800,THI,1952,personnel,44
800,THI,1953,spending,57339
800,THI,1953,personnel,45
800,THI,1954,spending,44594
800,THI,1954,personnel,45
800,THI,1955,spending,40958
800,THI,1955,personnel,45
800,THI,1956,spending,39058
800,THI,1956,personnel,50
800,THI,1957,spending,75348
800,THI,1957,personnel,100
800,THI,1958,spending,66493
800,THI,1958,personnel,100
800,THI,1959,spending,67322
800,THI,1959,personnel,99
800,THI,1960,spending,65050
800,THI,1960,personnel,97
800,THI,1961,spending,69678
800,THI,1961,personnel,80
800,THI,1962,spending,75274
800,THI,1962,personnel,83
800,THI,1963,spending,78839
800,THI,1963,personnel,85
800,THI,1964,spending,85298
800,THI,1964,personnel,85
800,THI,1965,spending,94287
800,THI,1965,personnel,132
800,THI,1966,spending,103255
800,THI,1966,personnel,151
800,THI,1967,spending,124106
800,THI,1967,personnel,151
800,THI,1968,spending,151524
800,THI,1968,personnel,167
800,THI,1969,spending,189611
800,THI,1969,personnel,175
800,THI,1970,spending,239019
800,THI,1970,personnel,175
800,THI,1971,spending,255673
800,THI,1971,personnel,195
800,THI,1972,spending,275865
800,THI,1972,personnel,205
800,THI,1973,spending,302522
800,THI,1973,personnel,233
800,THI,1974,spending,358037
800,THI,1974,personnel,221
800,THI,1975,spending,512193
800,THI,1975,personnel,227
800,THI,1976,spending,579588
800,THI,1976,personnel,228
800,THI,1977,spending,637255
800,THI,1977,personnel,230
800,THI,1978,spending,769571
800,THI,1978,personnel,250
800,THI,1979,spending,972476
800,THI,1979,personnel,250
800,THI,1980,spending,1096779
800,THI,1980,personnel,234
800,THI,1981,spending,1665821
800,THI,1981,personnel,250
800,THI,1982,spending,1542992
800,THI,1982,personnel,250
800,THI,1983,spending,1652304
800,THI,1983,personnel,233
800,THI,1984,spending,1750223
800,THI,1984,personnel,235
800,THI,1985,spending,1520000
800,THI,1985,personnel,235
800,THI,1986,spending,1570000
800,THI,1986,personnel,256
800,THI,1987,spending,1740000
800,THI,1987,personnel,256
800,THI,1988,spending,1830000
800,THI,1988,personnel,256
800,THI,1989,spending,1800000
800,THI,1989,personnel,283
800,THI,1990,spending,2060000
800,THI,1990,personnel,283
800,THI,1991,spending,2400000
800,THI,1991,personnel,283
800,THI,1992,spending,2900000
800,THI,1992,personnel,283
800,THI,1993,spending,3200000
800,THI,1993,personnel,295
800,THI,1994,spending,3630000
800,THI,1994,personnel,290
800,THI,1995,spending,4006000
800,THI,1995,personnel,288
800,THI,1996,spending,4393000
800,THI,1996,personnel,288
800,THI,1997,spending,3326000
800,THI,1997,personnel,288
800,THI,1998,spending,2124000
800,THI,1998,personnel,280
800,THI,1999,spending,2638000
800,THI,1999,personnel,300
800,THI,2000,spending,2419000
800,THI,2000,personnel,301
800,THI,2001,spending,18319000
800,THI,2001,personnel,306
800,THI,2002,spending,1832000
800,THI,2002,personnel,306
800,THI,2003,spending,1931000
800,THI,2003,personnel,314
800,THI,2004,spending,1954000
800,THI,2004,personnel,310
800,THI,2005,spending,2075000
800,THI,2005,personnel,307
800,THI,2006,spending,2373000
800,THI,2006,personnel,307
800,THI,2007,spending,3333000
800,THI,2007,personnel,307
800,THI,2008,spending,4294000
800,THI,2008,personnel,306
800,THI,2009,spending,4732000
800,THI,2009,personnel,307
800,THI,2010,spending,4821000
800,THI,2010,personnel,306
800,THI,2011,spending,5520000
800,THI,2011,personnel,306
800,THI,2012,spending,5426000
800,THI,2012,personnel,306
800,THI,2013,spending,6213000
800,THI,2013,personnel,361
800,THI,2014,spending,5685000
800,THI,2014,personnel,361
800,THI,2015,spending,5374000
800,THI,2015,personnel,361
800,THI,2016,spending,5717000
800,THI,2016,personnel,361
811,CAM,1953,spending,10867
811,CAM,1953,personnel,44
811,CAM,1954,spending,26016
811,CAM,1954,personnel,44
811,CAM,1955,spending,10064
811,CAM,1955,personnel,40
811,CAM,1956,spending,8026
811,CAM,1956,personnel,40
811,CAM,1957,spending,8477
811,CAM,1957,personnel,36
811,CAM,1958,spending,14355
811,CAM,1958,personnel,36
811,CAM,1959,spending,16820
811,CAM,1959,personnel,35
811,CAM,1960,spending,42686
811,CAM,1960,personnel,35
811,CAM,1961,spending,46000
811,CAM,1961,personnel,65
811,CAM,1962,spending,49600
811,CAM,1962,personnel,70
811,CAM,1963,spending,50400
811,CAM,1963,personnel,75
811,CAM,1964,spending,56114
811,CAM,1964,personnel,75
811,CAM,1965,spending,52714
811,CAM,1965,personnel,76
811,CAM,1966,spending,54143
811,CAM,1966,personnel,83
811,CAM,1967,spending,56914
811,CAM,1967,personnel,83
811,CAM,1968,spending,64686
811,CAM,1968,personnel,84
811,CAM,1969,spending,42672
811,CAM,1969,personnel,85
811,CAM,1970,spending,119481
811,CAM,1970,personnel,85
811,CAM,1971,spending,97036
811,CAM,1971,personnel,205
811,CAM,1972,spending,131100
811,CAM,1972,personnel,200
811,CAM,1973,spending,83802
811,CAM,1973,personnel,213
811,CAM,1974,spending,63020
811,CAM,1974,personnel,220
811,CAM,1975,spending,67008
811,CAM,1975,personnel,62
811,CAM,1976,spending,-9
811,CAM,1976,personnel,62
811,CAM,1977,spending,-9
811,CAM,1977,personnel,70
811,CAM,1978,spending,-9
811,CAM,1978,personnel,70
811,CAM,1979,spending,-9
811,CAM,1979,personnel,10
811,CAM,1980,spending,-9
811,CAM,1980,personnel,35
811,CAM,1981,spending,-9
811,CAM,1981,personnel,20
811,CAM,1982,spending,-9
811,CAM,1982,personnel,20
811,CAM,1983,spending,-9
811,CAM,1983,personnel,20
811,CAM,1984,spending,-9
811,CAM,1984,personnel,30
811,CAM,1985,spending,-9
811,CAM,1985,personnel,35
811,CAM,1986,spending,-9
811,CAM,1986,personnel,60
811,CAM,1987,spending,-9
811,CAM,1987,personnel,60
811,CAM,1988,spending,-9
811,CAM,1988,personnel,60
811,CAM,1989,spending,-9
811,CAM,1989,personnel,99
811,CAM,1990,spending,-9
811,CAM,1990,personnel,112
811,CAM,1991,spending,42730
811,CAM,1991,personnel,112
811,CAM,1992,spending,58000
